╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cеле┐е·дG╡є1~50╕╣,22.96,жэ,,,10211,дgжa1л╪кл1иожь1,дC╝h,011,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010912,186.81,3,2,2,ж│,ж│,10200000,54601,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└yз╙дG╡є1~50╕╣,115.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,005,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020901,301.07,3,3,5,ж│,╡L,20980000,69685,,0.0,0
дд├cел,дgжa,д║нэмq351~400жa╕╣,160.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1694000,10588,,0.0,0
дд├cел,дgжa,╖s┐│мq301~350жa╕╣,5732.69,╣A,,,10209,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,70750000,12342,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелз╙пш╡є1~50╕╣,20.0,жэ,,,10210,дgжa1л╪кл1иожь0,дG╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710406,95.07,3,2,1,ж│,╡L,2980000,31345,,0.0,0
╞[н╡╢m,дgжa,пє║кмq301~350жa╕╣,297.4,жэ,,,10210,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3120000,10491,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cелдхд╞дG╕Ї201~250╕╣,24.15,жэ,,,10211,дgжa1л╪кл1иожь1,дQ╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930712,135.6,3,1,2,ж│,╡L,5930000,43732,йY╣Dенн▒,0.0,0
дд├cел,дgжa,д║├cмq1201~1250жa╕╣,300.04,,пSйw╣A╖~░╧,╣Aкке╬жa,10212,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4538500,15126,,0.0,0
╞[н╡╢m,дgжa,пє┤Iмq351~400жa╕╣,97.76,жэ,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2661500,27225,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╞[н╡╢m╝wдG╡є1~50╕╣,171.12,жэ,,,10211,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1020625,331.62,5,2,6,ж│,╡L,19000000,57294,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╞[н╡╢mдн║╓дT╡є18л╤1~50╕╣,101.2,жэ,,,10211,дgжa2л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840828,184.55,7,0,7,ж│,╡L,6014288,32589,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╞[н╡╢mдн║╓дT╡є1~50╕╣,104.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840828,265.97,12,0,12,ж│,╡L,7535712,28333,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел╡╪│╘╡є5л╤1~50╕╣,95.77,жэ,,,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0670310,81.5,2,2,1,ж│,╡L,5200000,63804,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелд╕д╞╕ЇдGмq101~150╕╣,15.11,жэ,,,10211,дgжa2л╪кл2иожь0,е|╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0800213,181.01,3,2,2,ж│,ж│,2000000,11050,,0.0,0
дд├cел,дgжa,дsдWмq251~300жa╕╣,981.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10209,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,23980000,24444,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└sйў╕Ї238л╤1~50╕╣,13.32,жэ,,,10211,дgжa1л╪кл1иожь0,дн╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831015,68.74000000000001,2,2,1,ж│,ж│,2800000,40733,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cелк°мKдн╕Ї1~50╕╣,14.28,жэ,,,10211,дgжa1л╪кл1иожь1,дн╝h,011,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0961001,100.9,1,1,1,ж│,ж│,5050000,50050,йY╣Dенн▒,0.0,0
╞[н╡╢m,дgжa,е╒иFд┘мqоH│╗дpмq101~150жa╕╣,10.39,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,109970,10584,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелжие\╕Ї156л╤35з╦51~100╕╣,66.0,ифеL,,,10210,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0780713,165.57,4,2,3,ж│,╡L,8500000,51338,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cел└ЇддкF╕Ї251~300╕╣,21.81,жэ,,,10210,дgжa1л╪кл1иожь1,дQд@╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910410,208.14999999999998,4,2,2,ж│,ж│,12050000,57891,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдп╖O╕Ї151~200╕╣,8.4,жэ,,,10211,дgжa1л╪кл1иожь0,дG╝hбA├M╝╙бAд@╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0840805,126.69,0,0,0,╡L,ж│,6000000,47360,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╞[н╡╢mдjжPд@╕Ї1~50╕╣,3883.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,10210,дgжa0л╪кл1иожь0,д@╝hбAдG╝hбAдT╝hбAл╬│╗мЁеXклбAзи╝hбAжaдU╝h,003,дu╝t,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0870428,4337.83,0,0,0,╡L,╡L,130000000,,,0.0,0
╞[н╡╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╞[н╡╢mд╜╢щд@╡є1~50╕╣,401.14,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa3л╪кл3иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960727,462.49,6,4,6,ж│,╡L,15980000,34552,,0.0,0
дд├cел,дgжa,д║нэмq1351~1400жa╕╣,913.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10208,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9666388,10588,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелд╕е═дT╡є1~50╕╣,25.31,ифеL,,,10211,дgжa1л╪кл1иожь0,дC╝h,010,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930518,109.55000000000001,3,2,2,ж│,ж│,6220000,56778,,0.0,0
дд├cел,дgжa,дW└нмq351~400жa╕╣,2911.61,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14970000,5141,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cелк°┐│╡є1~50╕╣,22.45,жэ,,,10211,дgжa1л╪кл1иожь1,д╗╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011128,153.32999999999998,3,2,2,ж│,ж│,8005000,56212,йY╣Dенн▒,31.38,1150000
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cел┤_╡╪д╗╡є1~50╕╣,24.84,жэ,,,10211,дgжa1л╪кл1иожь2,дT╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011128,194.98000000000002,3,2,2,ж│,ж│,11050000,66178,йY╣Dенн▒,62.76,2300000
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└sйг╕ЇдGмq351~400╕╣,13.81,жэ,,,10211,дgжa1л╪кл1иожь0,дC╝h,016,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830609,87.81,2,1,1,ж│,ж│,3500000,39859,,0.0,0
╞[н╡╢m,дgжa,╛ЁкLдlмq╣L╖╦дlдpмq1~50жa╕╣,1355.0,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13530000,9985,,0.0,0
╞[н╡╢m,дgжa,╛ЁкLдlмq╣L╖╦дlдpмq1~50жa╕╣,70.0,ифеL,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,693000,9900,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелжP╝y╕Ї1~50╕╣,15.92,жэ,,,10211,дgжa1л╪кл1иожь0,дT╝h,010,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830126,112.86000000000001,3,2,1,ж│,ж│,3350000,29683,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдд├cел┐│дп╕ЇдGмq648л╤1~50╕╣,14.55,жэ,,,10211,дgжa1л╪кл1иожь0,д╗╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020430,88.06,2,2,1,ж│,ж│,5933000,67375,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдддsкF╕Їе|мq39л╤1~50╕╣,11.76,жэ,,,10210,дgжa3л╪кл1иожь0,дQдT╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871023,90.97,3,2,2,ж│,ж│,3500000,38474,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cелкQ╢╘╕Ї51~100╕╣,17.66,жэ,,,10211,дgжa1л╪кл1иожь1,дQ╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020222,174.84,3,2,2,ж│,ж│,8680000,49645,йY╣Dенн▒,0.0,0
╞[н╡╢m,дgжa,йY┐│мq601~650жa╕╣,1114.21,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5224000,4689,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел║╓╝w╕Ї129л╤1~50╕╣,18.49,жэ,,,10211,дgжa1л╪кл1иожь0,дC╝h,009,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840814,119.49,3,2,2,ж│,ж│,5600000,46866,,0.0,0
дд├cел,дgжa,дsдUмq1301~1350жa╕╣,470.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1316000,2800,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдд├cел┐│дп╕ЇдGмq648л╤1~50╕╣,14.55,жэ,,,10210,дgжa1л╪кл1иожь0,дC╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020430,88.06,2,2,1,ж│,ж│,5780000,65637,,0.0,0
дj╖╦┬э,дgжa,дT╝hмqз|й│дpмq651~700жa╕╣,33.0,,дsйYжaлOи|░╧,кL╖~е╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,120000,3636,,0.0,0
дj╖╦┬э,дgжa,дT╝hмqз|й│дpмq651~700жa╕╣,23.0,,дsйYжaлOи|░╧,кL╖~е╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,84000,3652,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mдд┐│╕Ї63л╤14з╦12█┴1~50╕╣,53.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0660920,81.0,3,2,1,ж│,╡L,2700000,33333,,0.0,0
дj╖╦┬э,дgжa,д╢╣╪мq851~900жa╕╣,84.5,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1329172,15730,,0.0,0
└s╝ц╢m,иожь,оч╢щ┐д└s╝ц╢mе┴▒j╡є1~50╕╣,7.48,ифеL,,,10210,дgжa0л╪кл0иожь1,,,ифеL,,,,36.24,0,0,0,ж│,ж│,300000,,йY╣Dенн▒,36.24,300000
└s╝ц╢m,иожь,оч╢щ┐д└s╝ц╢mе┴▒j╡є1~50╕╣,14.97,ифеL,,,10210,дgжa0л╪кл0иожь2,,,ифеL,,,,72.49,0,0,0,ж│,ж│,600000,,йY╣Dенн▒,72.48,600000
дj╖╦┬э,дgжa,йMенмq301~350жa╕╣,47.5,жэ,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,6316,,0.0,0
└s╝ц╢m,дgжa,жие\мq601~650жa╕╣,65.59,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,317440,4840,,0.0,0
└s╝ц╢m,дgжa,е├┐│мq1351~1400жa╕╣,224.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6930000,30924,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬эе█╢щ╕Ї233л╤9з╦1~50╕╣,83.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10210,дgжa2л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0940701,207.99,4,3,3,ж│,╡L,7960000,38271,,0.0,0
дj╖╦┬э,дgжa,оH│╗мq1051~1100жa╕╣,55.71,ифеL,,,10211,дgжa11л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,847467,15212,,0.0,0
дj╖╦┬э,дgжa,кQ╛Ёмq401~450жa╕╣,14.04,ифеL,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,204984,14600,,0.0,0
└s╝ц╢m,дgжa,дEоy╝dмq351~400жa╕╣,2500.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,24500000,9800,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mдд┐│╕Ї499л╤64з╦1~50╕╣,56.58,,╢mз°░╧,дA║╪л╪┐vе╬жa,10209,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0670717,65.06,4,2,3,ж│,╡L,2800000,43037,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢m░к╖илn╕Ї238л╤125з╦1~50╕╣,295.0,,дsйYжaлOи|░╧,дB║╪л╪┐vе╬жa,10211,дgжa2л╪кл1иожь0,е■,002,│zд╤нэ,дu╖~е╬,┐√╡м▓V╛одg│y,0941110,249.91,3,2,2,ж│,╡L,10280000,41135,,0.0,0
дj╖╦┬э,дgжa,╡fдl╝dмq701~750жa╕╣,3888.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11761200,3025,,0.0,0
дj╖╦┬э,дgжa,╡fдl╝dмq701~750жa╕╣,169.5,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,512800,3025,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эе┴ж│╕Їд@мq46л╤1~50╕╣,82.61,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0701220,149.38,3,1,1,ж│,╡L,3000000,20083,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдUе|┤Є51~100╕╣,31.48,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10209,дgжa1л╪кл1иожь0,дT╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840306,75.99,3,2,1,ж│,╡L,1400000,18423,,0.0,0
╖и▒Ўел,дgжa,┬∙║aмq251~300жa╕╣,197.0,жэ,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8940000,45381,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдддsе_╕ЇдGмq377л╤1~50╕╣,79.0,жэ,,,10210,дgжa2л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0780204,131.4,3,2,2,ж│,╡L,6600000,50228,,0.0,0
╖sл╬╢m,дgжa,└Yмwмq401~450жa╕╣,17.79,ифеL,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,722274,40600,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╖s╣A╡є551~600╕╣,16.23,жэ,,,10211,дgжa1л╪кл1иожь0,дн╝h,010,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0941020,95.56,2,2,1,ж│,ж│,3350000,35057,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╕╬жилn╕Ї351~400╕╣,29.72,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10210,дgжa2л╪кл1иожь0,дQдT╝h,013,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0861224,110.96000000000001,3,2,2,ж│,ж│,2450000,22080,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢m└s▓╗з°15╛F┤I╝╓╖sз°101~150╕╣,65.07,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,д@╝h,001,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐j│y,0680320,32.81,2,1,1,ж│,╡L,1800000,54861,,0.0,0
╖sл╬╢m,дgжa,к└дlмq1201~1250жa╕╣,5112.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,40970000,8014,,0.0,0
╖и▒Ўел,дgжa,дGнл╖╦мq1~50жa╕╣,1104.0,жэ,,,10211,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22000000,19928,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдде┐╕Ї377л╤1~50╕╣,2296.62,дu,,,10211,дgжa11л╪кл1иожь0,д@╝hбAдG╝h,2,дu╝t,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0901218,858.72,0,0,0,╡L,╡L,16000000,,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╖и╖s╕Їе|мq435л╤1~50╕╣,99.39,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840721,219.63000000000002,5,3,4,ж│,╡L,4200000,19123,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╖и┤Є╕Їд@мq773л╤70з╦80█┴51~100╕╣,106.91,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0970221,189.46,5,3,3,ж│,╡L,5750000,30349,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э└Їлn╕Ї219л╤51~100╕╣,165.7,жэ,,,10104,дgжa5л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011218,220.47,5,3,2,ж│,╡L,8500000,38554,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э└Їлn╕Ї219л╤51~100╕╣,158.11,ифеL,,,10104,дgжa5л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011218,220.47,5,3,2,ж│,╡L,8500000,38554,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╖s║a╕Ї151~200╕╣,52.67,жэ,,,10211,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0870424,184.99,4,3,3,ж│,╡L,7200000,38921,,0.0,0
╖и▒Ўел,дgжa,дW┤Ємq201~250жa╕╣,1751.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10209,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13771615,7865,,0.0,0
╖и▒Ўел,дgжa,дW┤Ємq201~250жa╕╣,4414.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10209,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,28039935,6353,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдддsе_╕Їд@мq451~500╕╣,58.0,жэ,,,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650123,93.48,0,0,3,ж│,╡L,5000000,53487,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д╖и▒Ў┬э└Їлn╕Ї80л╤1~50╕╣,28.04,жэ,,,10210,дgжa1л╪кл1иожь1,дQдG╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000406,152.17,3,2,2,ж│,ж│,6080000,39955,йY╣Dенн▒,0.0,0
дj╢щ╢m,дgжa,оHд▀мqо№┬╫йYдpмq1151~1200жa╕╣,142.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5600000,39437,,0.0,0
дj╢щ╢m,дgжa,ж╦│Ємqж╦│Єдpмq151~200жa╕╣,1171.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,34350000,29334,,0.0,0
─кж╦╢m,дgжa,└A┐│мq101~150жa╕╣,16.81,ифеL,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1400000,83284,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╖и▒Ўел╕Uдj╕Ї116л╤1~50╕╣,26.93,жэ,,,10211,дgжa1л╪кл1иожь0,дG╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831205,160.65,4,2,2,ж│,ж│,5287000,32910,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д─кж╦╢mй^д╞╕Ї104л╤46з╦1~50╕╣,11.93,жэ,,,10211,дgжa1л╪кл1иожь0,д╗╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841207,80.32,2,1,1,ж│,ж│,4600000,57271,,0.0,0
─кж╦╢m,дgжa,дjж╦│Ємq151~200жa╕╣,588.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3557400,6050,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д─кж╦╢mлnдs╕ЇдGмq100л╤1~50╕╣,4529.31,ифеL,,,10210,дgжa3л╪кл1иожь0,д@╝hбAдG╝hбAдT╝hбAжaдU╝h,003,дu╝t,дu╖~е╬,игифеL╡n░Oи╞╢╡,0690611,2074.0,0,0,0,╡L,╡L,242490000,,,0.0,0
