¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
¦è¤Ù°Ï,¤g¦a,¼s¦w¬q201~250¦a¸¹,1508.01,¹A,,,10210,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,33875000,22463,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤»¸ô1~50¸¹,27.57,¨ä¥L,,,10211,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0990112,444.90999999999997,0,0,0,µL,¦³,49500000,111258,©Y¹D¥­­±,13.05,0
¦Z¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦Z¨½°Ï¼[¥_¨½17¾F¥Ò¦Z¸ô649«Ñ1~50¸¹,89.89,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¥þ,001,³z¤Ñ­í,¦í®a¥Î,¿j³y,0630325,53.3,3,2,1,¦³,µL,2700000,50657,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¦V¶§¸ô173«Ñ101~150¸¹,10.16,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,013,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950112,105.15,3,1,2,¦³,µL,4000000,38041,,0.0,0
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°ÏÂ×¬w¸ô101~150¸¹,70.47,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0751028,127.61,4,2,3,¦³,µL,2653181,20791,,0.0,0
·sªÀ°Ï,¤g¦a,¤ô©³¼d¬q¤W¤ô©³¼d¤p¬q351~400¦a¸¹,1036.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12000000,11583,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,9.96,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,106.4,2,2,1,¦³,¦³,5200000,49843,©Y¹D¾÷±ñ,14.11,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.86,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,123.22999999999999,2,2,2,¦³,¦³,6730000,56272,©Y¹D¾÷±ñ,12.34,490000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï©¾«i¸ô51~100¸¹,11.86,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,127.71,2,2,2,¦³,¦³,7180000,58803,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,17.55,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,196.3,4,2,2,¦³,¦³,9800000,51444,©Y¹D¥­­±,43.9,1960000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.38,2,2,1,¦³,¦³,5780000,52874,©Y¹D¾÷±ñ,13.52,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.97,2,2,1,¦³,¦³,5900000,54076,©Y¹D¾÷±ñ,14.11,500000
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1551~1600¦a¸¹,19.82,¦í,,,10210,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1726348,87101,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,18.02,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,181.83,4,2,2,¦³,¦³,9050000,50475,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.7,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,158.69,3,2,2,¦³,¦³,8200000,54419,©Y¹D¾÷±ñ,28.22,1100000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,152.42000000000002,3,2,2,¦³,¦³,7820000,52426,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,152.42000000000002,3,2,2,¦³,¦³,7410000,49283,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,152.42000000000002,3,2,2,¦³,¦³,7430000,49743,©Y¹D¥­­±,21.95,940000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,152.42000000000002,3,2,2,¦³,¦³,7500000,49973,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,152.42000000000002,3,2,2,¦³,¦³,7560000,50433,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,152.42000000000002,3,2,2,¦³,¦³,7470000,49743,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,144.98000000000002,3,2,2,¦³,¦³,7500000,52397,©Y¹D¾÷±ñ,12.34,550000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,154.58,3,2,2,¦³,¦³,7680000,50818,©Y¹D¥­­±,21.95,940000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,154.58,3,2,2,¦³,¦³,7710000,51723,©Y¹D¥­­±,21.95,850000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,146.74,3,2,2,¦³,¦³,7610000,53608,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,154.58,3,2,2,¦³,¦³,7830000,51949,©Y¹D¥­­±,21.95,940000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,114.62,2,2,1,¦³,¦³,6110000,54820,©Y¹D¾÷±ñ,14.11,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,114.62,2,2,1,¦³,¦³,6160000,56313,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,114.62,2,2,1,¦³,¦³,5980000,54522,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,112.85,2,2,1,¦³,¦³,6390000,58104,©Y¹D¾÷±ñ,12.34,550000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,154.58,3,2,2,¦³,¦³,8390000,55870,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,112.8,2,2,1,¦³,¦³,6280000,57635,©Y¹D¾÷±ñ,12.34,490000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.98,2,2,1,¦³,¦³,6100000,54748,©Y¹D¾÷±ñ,13.52,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,114.57,2,2,1,¦³,¦³,6000000,54748,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.98,2,2,1,¦³,¦³,6180000,56540,©Y¹D¾÷±ñ,13.52,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.98,2,2,1,¦³,¦³,6450000,58232,©Y¹D¾÷±ñ,13.52,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,114.57,2,2,1,¦³,¦³,6100000,54748,©Y¹D¾÷±ñ,14.11,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,154.58,3,2,2,¦³,¦³,8180000,54588,©Y¹D¥­­±,21.95,940000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.98,2,2,1,¦³,¦³,5900000,52757,©Y¹D¾÷±ñ,13.52,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,14.23,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,154.58,3,2,2,¦³,¦³,7650000,50290,©Y¹D¥­­±,21.95,980000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,112.8,2,2,1,¦³,¦³,6200000,56839,©Y¹D¾÷±ñ,12.34,490000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.98,2,2,1,¦³,¦³,6360000,58332,©Y¹D¾÷±ñ,13.52,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,114.57,2,2,1,¦³,¦³,6130000,56042,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,112.8,2,2,1,¦³,¦³,6080000,55644,©Y¹D¾÷±ñ,12.34,490000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,10.43,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,111.38,2,2,1,¦³,¦³,6020000,56749,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,10.43,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,110.78999999999999,2,2,1,¦³,¦³,6160000,57160,©Y¹D¾÷±ñ,13.52,600000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,10.43,¦í,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,109.62,2,2,1,¦³,¦³,6500000,61780,©Y¹D¾÷±ñ,12.34,490000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.86,¦í,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,123.22999999999999,2,2,2,¦³,¦³,6600000,53747,©Y¹D¾÷±ñ,12.34,640000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.86,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,124.99000000000001,2,2,2,¦³,¦³,6100000,50505,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.86,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,124.99000000000001,2,2,2,¦³,¦³,6400000,53211,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,112.8,2,2,1,¦³,¦³,6330000,58133,©Y¹D¾÷±ñ,12.34,490000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.38,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,110.88,2,2,2,¦³,¦³,5480000,49423,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,10.43,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,109.62,2,2,1,¦³,¦³,6250000,57669,©Y¹D¾÷±ñ,12.34,640000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,12.33,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,139.1,2,2,2,¦³,¦³,6450000,48250,©Y¹D¾÷±ñ,28.22,1100000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,11.86,¦í,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,124.99000000000001,2,2,2,¦³,¦³,6450000,53662,©Y¹D¾÷±ñ,14.11,500000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½©¾«i¸ô51~100¸¹,10.43,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,109.62,2,2,1,¦³,¦³,6220000,57360,©Y¹D¾÷±ñ,12.34,640000
